dependency_group_id,constructor_family,linear_context,exact_relation,aggregate_coordinate,component_coordinates,n_members,linearity_argument,evidence_class,all_members_admissible,n_inadmissible_members,inadmissible_members,status,vacuous_reason
DEP_C3_RATIO_fs05da,C3,"RATIO(pinj_b,fs05da)","RATIO(pinj,fs05da) = sum_b RATIO(pinj_b,fs05da)","RATIO(pinj,fs05da)","RATIO(pinj_15l,fs05da)|RATIO(pinj_15r,fs05da)|RATIO(pinj_21l,fs05da)|RATIO(pinj_21r,fs05da)|RATIO(pinj_30l,fs05da)|RATIO(pinj_30r,fs05da)|RATIO(pinj_33l,fs05da)|RATIO(pinj_33r,fs05da)",9,aggregate enters linearly: sum_b (a_b) = (sum_b a_b) (aggregate in NUMERATOR only),LOCAL_DOCUMENTED,False,9,"RATIO(pinj,fs05da)|RATIO(pinj_15l,fs05da)|RATIO(pinj_15r,fs05da)|RATIO(pinj_21l,fs05da)|RATIO(pinj_21r,fs05da)|RATIO(pinj_30l,fs05da)|RATIO(pinj_30r,fs05da)|RATIO(pinj_33l,fs05da)|RATIO(pinj_33r,fs05da)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C6_RATE_fs05da,C6,LEVEL_RATE(fs05da|pinj_b),LEVEL_RATE(fs05da|pinj) = sum_b LEVEL_RATE(fs05da|pinj_b),LEVEL_RATE(fs05da|pinj),LEVEL_RATE(fs05da|pinj_15l)|LEVEL_RATE(fs05da|pinj_15r)|LEVEL_RATE(fs05da|pinj_21l)|LEVEL_RATE(fs05da|pinj_21r)|LEVEL_RATE(fs05da|pinj_30l)|LEVEL_RATE(fs05da|pinj_30r)|LEVEL_RATE(fs05da|pinj_33l)|LEVEL_RATE(fs05da|pinj_33r),9,"d/dt is linear and FD2_PHYSICAL_TIME_V1 is a fixed linear stencil on the shared grid, so dot(pinj) = sum_b dot(pinj_b); x_z * dot(pinj) = sum_b x_z * dot(pinj_b)",LOCAL_DOCUMENTED,False,4,LEVEL_RATE(fs05da|pinj_15r)|LEVEL_RATE(fs05da|pinj_21l)|LEVEL_RATE(fs05da|pinj_21r)|LEVEL_RATE(fs05da|pinj_33l),VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C7_RATE_OVER_LEVEL_fs05da,C7,RATE_OVER_LEVEL(pinj_b|fs05da),RATE_OVER_LEVEL(pinj|fs05da) = sum_b RATE_OVER_LEVEL(pinj_b|fs05da),RATE_OVER_LEVEL(pinj|fs05da),RATE_OVER_LEVEL(pinj_15l|fs05da)|RATE_OVER_LEVEL(pinj_15r|fs05da)|RATE_OVER_LEVEL(pinj_21l|fs05da)|RATE_OVER_LEVEL(pinj_21r|fs05da)|RATE_OVER_LEVEL(pinj_30l|fs05da)|RATE_OVER_LEVEL(pinj_30r|fs05da)|RATE_OVER_LEVEL(pinj_33l|fs05da)|RATE_OVER_LEVEL(pinj_33r|fs05da),9,"d/dt is linear and FD2_PHYSICAL_TIME_V1 is a fixed linear stencil on the shared grid, so dot(pinj) = sum_b dot(pinj_b); aggregate rate in NUMERATOR only",LOCAL_DOCUMENTED,False,9,RATE_OVER_LEVEL(pinj|fs05da)|RATE_OVER_LEVEL(pinj_15l|fs05da)|RATE_OVER_LEVEL(pinj_15r|fs05da)|RATE_OVER_LEVEL(pinj_21l|fs05da)|RATE_OVER_LEVEL(pinj_21r|fs05da)|RATE_OVER_LEVEL(pinj_30l|fs05da)|RATE_OVER_LEVEL(pinj_30r|fs05da)|RATE_OVER_LEVEL(pinj_33l|fs05da)|RATE_OVER_LEVEL(pinj_33r|fs05da),VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C2_PROD_gasa,C2,"PROD(pinj_b,gasa)","PROD(pinj,gasa) = sum_b PROD(pinj_b,gasa)","PROD(gasa,pinj)","PROD(gasa,pinj_15l)|PROD(gasa,pinj_15r)|PROD(gasa,pinj_21l)|PROD(gasa,pinj_21r)|PROD(gasa,pinj_30l)|PROD(gasa,pinj_30r)|PROD(gasa,pinj_33l)|PROD(gasa,pinj_33r)",9,aggregate enters linearly: sum_b (a_b) = (sum_b a_b),LOCAL_DOCUMENTED,False,4,"PROD(gasa,pinj_15r)|PROD(gasa,pinj_21l)|PROD(gasa,pinj_21r)|PROD(gasa,pinj_33l)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C3_RATIO_gasa,C3,"RATIO(pinj_b,gasa)","RATIO(pinj,gasa) = sum_b RATIO(pinj_b,gasa)","RATIO(pinj,gasa)","RATIO(pinj_15l,gasa)|RATIO(pinj_15r,gasa)|RATIO(pinj_21l,gasa)|RATIO(pinj_21r,gasa)|RATIO(pinj_30l,gasa)|RATIO(pinj_30r,gasa)|RATIO(pinj_33l,gasa)|RATIO(pinj_33r,gasa)",9,aggregate enters linearly: sum_b (a_b) = (sum_b a_b) (aggregate in NUMERATOR only),LOCAL_DOCUMENTED,False,9,"RATIO(pinj,gasa)|RATIO(pinj_15l,gasa)|RATIO(pinj_15r,gasa)|RATIO(pinj_21l,gasa)|RATIO(pinj_21r,gasa)|RATIO(pinj_30l,gasa)|RATIO(pinj_30r,gasa)|RATIO(pinj_33l,gasa)|RATIO(pinj_33r,gasa)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C6_RATE_gasa,C6,LEVEL_RATE(gasa|pinj_b),LEVEL_RATE(gasa|pinj) = sum_b LEVEL_RATE(gasa|pinj_b),LEVEL_RATE(gasa|pinj),LEVEL_RATE(gasa|pinj_15l)|LEVEL_RATE(gasa|pinj_15r)|LEVEL_RATE(gasa|pinj_21l)|LEVEL_RATE(gasa|pinj_21r)|LEVEL_RATE(gasa|pinj_30l)|LEVEL_RATE(gasa|pinj_30r)|LEVEL_RATE(gasa|pinj_33l)|LEVEL_RATE(gasa|pinj_33r),9,"d/dt is linear and FD2_PHYSICAL_TIME_V1 is a fixed linear stencil on the shared grid, so dot(pinj) = sum_b dot(pinj_b); x_z * dot(pinj) = sum_b x_z * dot(pinj_b)",LOCAL_DOCUMENTED,False,4,LEVEL_RATE(gasa|pinj_15r)|LEVEL_RATE(gasa|pinj_21l)|LEVEL_RATE(gasa|pinj_21r)|LEVEL_RATE(gasa|pinj_33l),VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C7_RATE_OVER_LEVEL_gasa,C7,RATE_OVER_LEVEL(pinj_b|gasa),RATE_OVER_LEVEL(pinj|gasa) = sum_b RATE_OVER_LEVEL(pinj_b|gasa),RATE_OVER_LEVEL(pinj|gasa),RATE_OVER_LEVEL(pinj_15l|gasa)|RATE_OVER_LEVEL(pinj_15r|gasa)|RATE_OVER_LEVEL(pinj_21l|gasa)|RATE_OVER_LEVEL(pinj_21r|gasa)|RATE_OVER_LEVEL(pinj_30l|gasa)|RATE_OVER_LEVEL(pinj_30r|gasa)|RATE_OVER_LEVEL(pinj_33l|gasa)|RATE_OVER_LEVEL(pinj_33r|gasa),9,"d/dt is linear and FD2_PHYSICAL_TIME_V1 is a fixed linear stencil on the shared grid, so dot(pinj) = sum_b dot(pinj_b); aggregate rate in NUMERATOR only",LOCAL_DOCUMENTED,False,9,RATE_OVER_LEVEL(pinj|gasa)|RATE_OVER_LEVEL(pinj_15l|gasa)|RATE_OVER_LEVEL(pinj_15r|gasa)|RATE_OVER_LEVEL(pinj_21l|gasa)|RATE_OVER_LEVEL(pinj_21r|gasa)|RATE_OVER_LEVEL(pinj_30l|gasa)|RATE_OVER_LEVEL(pinj_30r|gasa)|RATE_OVER_LEVEL(pinj_33l|gasa)|RATE_OVER_LEVEL(pinj_33r|gasa),VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C2_PROD_gasb,C2,"PROD(pinj_b,gasb)","PROD(pinj,gasb) = sum_b PROD(pinj_b,gasb)","PROD(gasb,pinj)","PROD(gasb,pinj_15l)|PROD(gasb,pinj_15r)|PROD(gasb,pinj_21l)|PROD(gasb,pinj_21r)|PROD(gasb,pinj_30l)|PROD(gasb,pinj_30r)|PROD(gasb,pinj_33l)|PROD(gasb,pinj_33r)",9,aggregate enters linearly: sum_b (a_b) = (sum_b a_b),LOCAL_DOCUMENTED,False,4,"PROD(gasb,pinj_15r)|PROD(gasb,pinj_21l)|PROD(gasb,pinj_21r)|PROD(gasb,pinj_33l)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C3_RATIO_gasb,C3,"RATIO(pinj_b,gasb)","RATIO(pinj,gasb) = sum_b RATIO(pinj_b,gasb)","RATIO(pinj,gasb)","RATIO(pinj_15l,gasb)|RATIO(pinj_15r,gasb)|RATIO(pinj_21l,gasb)|RATIO(pinj_21r,gasb)|RATIO(pinj_30l,gasb)|RATIO(pinj_30r,gasb)|RATIO(pinj_33l,gasb)|RATIO(pinj_33r,gasb)",9,aggregate enters linearly: sum_b (a_b) = (sum_b a_b) (aggregate in NUMERATOR only),LOCAL_DOCUMENTED,False,9,"RATIO(pinj,gasb)|RATIO(pinj_15l,gasb)|RATIO(pinj_15r,gasb)|RATIO(pinj_21l,gasb)|RATIO(pinj_21r,gasb)|RATIO(pinj_30l,gasb)|RATIO(pinj_30r,gasb)|RATIO(pinj_33l,gasb)|RATIO(pinj_33r,gasb)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C6_RATE_gasb,C6,LEVEL_RATE(gasb|pinj_b),LEVEL_RATE(gasb|pinj) = sum_b LEVEL_RATE(gasb|pinj_b),LEVEL_RATE(gasb|pinj),LEVEL_RATE(gasb|pinj_15l)|LEVEL_RATE(gasb|pinj_15r)|LEVEL_RATE(gasb|pinj_21l)|LEVEL_RATE(gasb|pinj_21r)|LEVEL_RATE(gasb|pinj_30l)|LEVEL_RATE(gasb|pinj_30r)|LEVEL_RATE(gasb|pinj_33l)|LEVEL_RATE(gasb|pinj_33r),9,"d/dt is linear and FD2_PHYSICAL_TIME_V1 is a fixed linear stencil on the shared grid, so dot(pinj) = sum_b dot(pinj_b); x_z * dot(pinj) = sum_b x_z * dot(pinj_b)",LOCAL_DOCUMENTED,False,4,LEVEL_RATE(gasb|pinj_15r)|LEVEL_RATE(gasb|pinj_21l)|LEVEL_RATE(gasb|pinj_21r)|LEVEL_RATE(gasb|pinj_33l),VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C7_RATE_OVER_LEVEL_gasb,C7,RATE_OVER_LEVEL(pinj_b|gasb),RATE_OVER_LEVEL(pinj|gasb) = sum_b RATE_OVER_LEVEL(pinj_b|gasb),RATE_OVER_LEVEL(pinj|gasb),RATE_OVER_LEVEL(pinj_15l|gasb)|RATE_OVER_LEVEL(pinj_15r|gasb)|RATE_OVER_LEVEL(pinj_21l|gasb)|RATE_OVER_LEVEL(pinj_21r|gasb)|RATE_OVER_LEVEL(pinj_30l|gasb)|RATE_OVER_LEVEL(pinj_30r|gasb)|RATE_OVER_LEVEL(pinj_33l|gasb)|RATE_OVER_LEVEL(pinj_33r|gasb),9,"d/dt is linear and FD2_PHYSICAL_TIME_V1 is a fixed linear stencil on the shared grid, so dot(pinj) = sum_b dot(pinj_b); aggregate rate in NUMERATOR only",LOCAL_DOCUMENTED,False,9,RATE_OVER_LEVEL(pinj|gasb)|RATE_OVER_LEVEL(pinj_15l|gasb)|RATE_OVER_LEVEL(pinj_15r|gasb)|RATE_OVER_LEVEL(pinj_21l|gasb)|RATE_OVER_LEVEL(pinj_21r|gasb)|RATE_OVER_LEVEL(pinj_30l|gasb)|RATE_OVER_LEVEL(pinj_30r|gasb)|RATE_OVER_LEVEL(pinj_33l|gasb)|RATE_OVER_LEVEL(pinj_33r|gasb),VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C2_PROD_gasc,C2,"PROD(pinj_b,gasc)","PROD(pinj,gasc) = sum_b PROD(pinj_b,gasc)","PROD(gasc,pinj)","PROD(gasc,pinj_15l)|PROD(gasc,pinj_15r)|PROD(gasc,pinj_21l)|PROD(gasc,pinj_21r)|PROD(gasc,pinj_30l)|PROD(gasc,pinj_30r)|PROD(gasc,pinj_33l)|PROD(gasc,pinj_33r)",9,aggregate enters linearly: sum_b (a_b) = (sum_b a_b),LOCAL_DOCUMENTED,False,4,"PROD(gasc,pinj_15r)|PROD(gasc,pinj_21l)|PROD(gasc,pinj_21r)|PROD(gasc,pinj_33l)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C3_RATIO_gasc,C3,"RATIO(pinj_b,gasc)","RATIO(pinj,gasc) = sum_b RATIO(pinj_b,gasc)","RATIO(pinj,gasc)","RATIO(pinj_15l,gasc)|RATIO(pinj_15r,gasc)|RATIO(pinj_21l,gasc)|RATIO(pinj_21r,gasc)|RATIO(pinj_30l,gasc)|RATIO(pinj_30r,gasc)|RATIO(pinj_33l,gasc)|RATIO(pinj_33r,gasc)",9,aggregate enters linearly: sum_b (a_b) = (sum_b a_b) (aggregate in NUMERATOR only),LOCAL_DOCUMENTED,False,9,"RATIO(pinj,gasc)|RATIO(pinj_15l,gasc)|RATIO(pinj_15r,gasc)|RATIO(pinj_21l,gasc)|RATIO(pinj_21r,gasc)|RATIO(pinj_30l,gasc)|RATIO(pinj_30r,gasc)|RATIO(pinj_33l,gasc)|RATIO(pinj_33r,gasc)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C6_RATE_gasc,C6,LEVEL_RATE(gasc|pinj_b),LEVEL_RATE(gasc|pinj) = sum_b LEVEL_RATE(gasc|pinj_b),LEVEL_RATE(gasc|pinj),LEVEL_RATE(gasc|pinj_15l)|LEVEL_RATE(gasc|pinj_15r)|LEVEL_RATE(gasc|pinj_21l)|LEVEL_RATE(gasc|pinj_21r)|LEVEL_RATE(gasc|pinj_30l)|LEVEL_RATE(gasc|pinj_30r)|LEVEL_RATE(gasc|pinj_33l)|LEVEL_RATE(gasc|pinj_33r),9,"d/dt is linear and FD2_PHYSICAL_TIME_V1 is a fixed linear stencil on the shared grid, so dot(pinj) = sum_b dot(pinj_b); x_z * dot(pinj) = sum_b x_z * dot(pinj_b)",LOCAL_DOCUMENTED,False,4,LEVEL_RATE(gasc|pinj_15r)|LEVEL_RATE(gasc|pinj_21l)|LEVEL_RATE(gasc|pinj_21r)|LEVEL_RATE(gasc|pinj_33l),VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C7_RATE_OVER_LEVEL_gasc,C7,RATE_OVER_LEVEL(pinj_b|gasc),RATE_OVER_LEVEL(pinj|gasc) = sum_b RATE_OVER_LEVEL(pinj_b|gasc),RATE_OVER_LEVEL(pinj|gasc),RATE_OVER_LEVEL(pinj_15l|gasc)|RATE_OVER_LEVEL(pinj_15r|gasc)|RATE_OVER_LEVEL(pinj_21l|gasc)|RATE_OVER_LEVEL(pinj_21r|gasc)|RATE_OVER_LEVEL(pinj_30l|gasc)|RATE_OVER_LEVEL(pinj_30r|gasc)|RATE_OVER_LEVEL(pinj_33l|gasc)|RATE_OVER_LEVEL(pinj_33r|gasc),9,"d/dt is linear and FD2_PHYSICAL_TIME_V1 is a fixed linear stencil on the shared grid, so dot(pinj) = sum_b dot(pinj_b); aggregate rate in NUMERATOR only",LOCAL_DOCUMENTED,False,9,RATE_OVER_LEVEL(pinj|gasc)|RATE_OVER_LEVEL(pinj_15l|gasc)|RATE_OVER_LEVEL(pinj_15r|gasc)|RATE_OVER_LEVEL(pinj_21l|gasc)|RATE_OVER_LEVEL(pinj_21r|gasc)|RATE_OVER_LEVEL(pinj_30l|gasc)|RATE_OVER_LEVEL(pinj_30r|gasc)|RATE_OVER_LEVEL(pinj_33l|gasc)|RATE_OVER_LEVEL(pinj_33r|gasc),VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C2_PROD_gasd,C2,"PROD(pinj_b,gasd)","PROD(pinj,gasd) = sum_b PROD(pinj_b,gasd)","PROD(gasd,pinj)","PROD(gasd,pinj_15l)|PROD(gasd,pinj_15r)|PROD(gasd,pinj_21l)|PROD(gasd,pinj_21r)|PROD(gasd,pinj_30l)|PROD(gasd,pinj_30r)|PROD(gasd,pinj_33l)|PROD(gasd,pinj_33r)",9,aggregate enters linearly: sum_b (a_b) = (sum_b a_b),LOCAL_DOCUMENTED,False,4,"PROD(gasd,pinj_15r)|PROD(gasd,pinj_21l)|PROD(gasd,pinj_21r)|PROD(gasd,pinj_33l)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C3_RATIO_gasd,C3,"RATIO(pinj_b,gasd)","RATIO(pinj,gasd) = sum_b RATIO(pinj_b,gasd)","RATIO(pinj,gasd)","RATIO(pinj_15l,gasd)|RATIO(pinj_15r,gasd)|RATIO(pinj_21l,gasd)|RATIO(pinj_21r,gasd)|RATIO(pinj_30l,gasd)|RATIO(pinj_30r,gasd)|RATIO(pinj_33l,gasd)|RATIO(pinj_33r,gasd)",9,aggregate enters linearly: sum_b (a_b) = (sum_b a_b) (aggregate in NUMERATOR only),LOCAL_DOCUMENTED,False,9,"RATIO(pinj,gasd)|RATIO(pinj_15l,gasd)|RATIO(pinj_15r,gasd)|RATIO(pinj_21l,gasd)|RATIO(pinj_21r,gasd)|RATIO(pinj_30l,gasd)|RATIO(pinj_30r,gasd)|RATIO(pinj_33l,gasd)|RATIO(pinj_33r,gasd)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C6_RATE_gasd,C6,LEVEL_RATE(gasd|pinj_b),LEVEL_RATE(gasd|pinj) = sum_b LEVEL_RATE(gasd|pinj_b),LEVEL_RATE(gasd|pinj),LEVEL_RATE(gasd|pinj_15l)|LEVEL_RATE(gasd|pinj_15r)|LEVEL_RATE(gasd|pinj_21l)|LEVEL_RATE(gasd|pinj_21r)|LEVEL_RATE(gasd|pinj_30l)|LEVEL_RATE(gasd|pinj_30r)|LEVEL_RATE(gasd|pinj_33l)|LEVEL_RATE(gasd|pinj_33r),9,"d/dt is linear and FD2_PHYSICAL_TIME_V1 is a fixed linear stencil on the shared grid, so dot(pinj) = sum_b dot(pinj_b); x_z * dot(pinj) = sum_b x_z * dot(pinj_b)",LOCAL_DOCUMENTED,False,4,LEVEL_RATE(gasd|pinj_15r)|LEVEL_RATE(gasd|pinj_21l)|LEVEL_RATE(gasd|pinj_21r)|LEVEL_RATE(gasd|pinj_33l),VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C7_RATE_OVER_LEVEL_gasd,C7,RATE_OVER_LEVEL(pinj_b|gasd),RATE_OVER_LEVEL(pinj|gasd) = sum_b RATE_OVER_LEVEL(pinj_b|gasd),RATE_OVER_LEVEL(pinj|gasd),RATE_OVER_LEVEL(pinj_15l|gasd)|RATE_OVER_LEVEL(pinj_15r|gasd)|RATE_OVER_LEVEL(pinj_21l|gasd)|RATE_OVER_LEVEL(pinj_21r|gasd)|RATE_OVER_LEVEL(pinj_30l|gasd)|RATE_OVER_LEVEL(pinj_30r|gasd)|RATE_OVER_LEVEL(pinj_33l|gasd)|RATE_OVER_LEVEL(pinj_33r|gasd),9,"d/dt is linear and FD2_PHYSICAL_TIME_V1 is a fixed linear stencil on the shared grid, so dot(pinj) = sum_b dot(pinj_b); aggregate rate in NUMERATOR only",LOCAL_DOCUMENTED,False,9,RATE_OVER_LEVEL(pinj|gasd)|RATE_OVER_LEVEL(pinj_15l|gasd)|RATE_OVER_LEVEL(pinj_15r|gasd)|RATE_OVER_LEVEL(pinj_21l|gasd)|RATE_OVER_LEVEL(pinj_21r|gasd)|RATE_OVER_LEVEL(pinj_30l|gasd)|RATE_OVER_LEVEL(pinj_30r|gasd)|RATE_OVER_LEVEL(pinj_33l|gasd)|RATE_OVER_LEVEL(pinj_33r|gasd),VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C2_PROD_tinj,C2,"PROD(pinj_b,tinj)","PROD(pinj,tinj) = sum_b PROD(pinj_b,tinj)","PROD(pinj,tinj)","PROD(pinj_15l,tinj)|PROD(pinj_15r,tinj)|PROD(pinj_21l,tinj)|PROD(pinj_21r,tinj)|PROD(pinj_30l,tinj)|PROD(pinj_30r,tinj)|PROD(pinj_33l,tinj)|PROD(pinj_33r,tinj)",9,aggregate enters linearly: sum_b (a_b) = (sum_b a_b),LOCAL_DOCUMENTED,False,4,"PROD(pinj_15r,tinj)|PROD(pinj_21l,tinj)|PROD(pinj_21r,tinj)|PROD(pinj_33l,tinj)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C3_RATIO_tinj,C3,"RATIO(pinj_b,tinj)","RATIO(pinj,tinj) = sum_b RATIO(pinj_b,tinj)","RATIO(pinj,tinj)","RATIO(pinj_15l,tinj)|RATIO(pinj_15r,tinj)|RATIO(pinj_21l,tinj)|RATIO(pinj_21r,tinj)|RATIO(pinj_30l,tinj)|RATIO(pinj_30r,tinj)|RATIO(pinj_33l,tinj)|RATIO(pinj_33r,tinj)",9,aggregate enters linearly: sum_b (a_b) = (sum_b a_b) (aggregate in NUMERATOR only),LOCAL_DOCUMENTED,False,9,"RATIO(pinj,tinj)|RATIO(pinj_15l,tinj)|RATIO(pinj_15r,tinj)|RATIO(pinj_21l,tinj)|RATIO(pinj_21r,tinj)|RATIO(pinj_30l,tinj)|RATIO(pinj_30r,tinj)|RATIO(pinj_33l,tinj)|RATIO(pinj_33r,tinj)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C6_RATE_tinj,C6,LEVEL_RATE(tinj|pinj_b),LEVEL_RATE(tinj|pinj) = sum_b LEVEL_RATE(tinj|pinj_b),LEVEL_RATE(tinj|pinj),LEVEL_RATE(tinj|pinj_15l)|LEVEL_RATE(tinj|pinj_15r)|LEVEL_RATE(tinj|pinj_21l)|LEVEL_RATE(tinj|pinj_21r)|LEVEL_RATE(tinj|pinj_30l)|LEVEL_RATE(tinj|pinj_30r)|LEVEL_RATE(tinj|pinj_33l)|LEVEL_RATE(tinj|pinj_33r),9,"d/dt is linear and FD2_PHYSICAL_TIME_V1 is a fixed linear stencil on the shared grid, so dot(pinj) = sum_b dot(pinj_b); x_z * dot(pinj) = sum_b x_z * dot(pinj_b)",LOCAL_DOCUMENTED,False,4,LEVEL_RATE(tinj|pinj_15r)|LEVEL_RATE(tinj|pinj_21l)|LEVEL_RATE(tinj|pinj_21r)|LEVEL_RATE(tinj|pinj_33l),VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C7_RATE_OVER_LEVEL_tinj,C7,RATE_OVER_LEVEL(pinj_b|tinj),RATE_OVER_LEVEL(pinj|tinj) = sum_b RATE_OVER_LEVEL(pinj_b|tinj),RATE_OVER_LEVEL(pinj|tinj),RATE_OVER_LEVEL(pinj_15l|tinj)|RATE_OVER_LEVEL(pinj_15r|tinj)|RATE_OVER_LEVEL(pinj_21l|tinj)|RATE_OVER_LEVEL(pinj_21r|tinj)|RATE_OVER_LEVEL(pinj_30l|tinj)|RATE_OVER_LEVEL(pinj_30r|tinj)|RATE_OVER_LEVEL(pinj_33l|tinj)|RATE_OVER_LEVEL(pinj_33r|tinj),9,"d/dt is linear and FD2_PHYSICAL_TIME_V1 is a fixed linear stencil on the shared grid, so dot(pinj) = sum_b dot(pinj_b); aggregate rate in NUMERATOR only",LOCAL_DOCUMENTED,False,9,RATE_OVER_LEVEL(pinj|tinj)|RATE_OVER_LEVEL(pinj_15l|tinj)|RATE_OVER_LEVEL(pinj_15r|tinj)|RATE_OVER_LEVEL(pinj_21l|tinj)|RATE_OVER_LEVEL(pinj_21r|tinj)|RATE_OVER_LEVEL(pinj_30l|tinj)|RATE_OVER_LEVEL(pinj_30r|tinj)|RATE_OVER_LEVEL(pinj_33l|tinj)|RATE_OVER_LEVEL(pinj_33r|tinj),VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C2_PROD_ece1,C2,"PROD(pinj_b,ece1)","PROD(pinj,ece1) = sum_b PROD(pinj_b,ece1)","PROD(pinj,ece1)","PROD(pinj_15l,ece1)|PROD(pinj_15r,ece1)|PROD(pinj_21l,ece1)|PROD(pinj_21r,ece1)|PROD(pinj_30l,ece1)|PROD(pinj_30r,ece1)|PROD(pinj_33l,ece1)|PROD(pinj_33r,ece1)",9,aggregate enters linearly: sum_b (a_b) = (sum_b a_b),LOCAL_DOCUMENTED,False,4,"PROD(pinj_15r,ece1)|PROD(pinj_21l,ece1)|PROD(pinj_21r,ece1)|PROD(pinj_33l,ece1)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C3_RATIO_ece1,C3,"RATIO(pinj_b,ece1)","RATIO(pinj,ece1) = sum_b RATIO(pinj_b,ece1)","RATIO(pinj,ece1)","RATIO(pinj_15l,ece1)|RATIO(pinj_15r,ece1)|RATIO(pinj_21l,ece1)|RATIO(pinj_21r,ece1)|RATIO(pinj_30l,ece1)|RATIO(pinj_30r,ece1)|RATIO(pinj_33l,ece1)|RATIO(pinj_33r,ece1)",9,aggregate enters linearly: sum_b (a_b) = (sum_b a_b) (aggregate in NUMERATOR only),LOCAL_DOCUMENTED,False,4,"RATIO(pinj_15r,ece1)|RATIO(pinj_21l,ece1)|RATIO(pinj_21r,ece1)|RATIO(pinj_33l,ece1)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C6_RATE_ece1,C6,LEVEL_RATE(ece1|pinj_b),LEVEL_RATE(ece1|pinj) = sum_b LEVEL_RATE(ece1|pinj_b),LEVEL_RATE(ece1|pinj),LEVEL_RATE(ece1|pinj_15l)|LEVEL_RATE(ece1|pinj_15r)|LEVEL_RATE(ece1|pinj_21l)|LEVEL_RATE(ece1|pinj_21r)|LEVEL_RATE(ece1|pinj_30l)|LEVEL_RATE(ece1|pinj_30r)|LEVEL_RATE(ece1|pinj_33l)|LEVEL_RATE(ece1|pinj_33r),9,"d/dt is linear and FD2_PHYSICAL_TIME_V1 is a fixed linear stencil on the shared grid, so dot(pinj) = sum_b dot(pinj_b); x_z * dot(pinj) = sum_b x_z * dot(pinj_b)",LOCAL_DOCUMENTED,False,4,LEVEL_RATE(ece1|pinj_15r)|LEVEL_RATE(ece1|pinj_21l)|LEVEL_RATE(ece1|pinj_21r)|LEVEL_RATE(ece1|pinj_33l),VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
